3600, 0.210966
10000, 1.505447
19600, 2.48953
32400, 6.843569
48400, 11.355126
67600, 15.958505
90000, 20.562953
115600,	22.61391
144400,	20.831463
176400,	29.225867
211600,	30.424962
250000,	36.659429
